year,month,day,avg_price,gap
2023,5,23,4366,-62
2023,5,24,4400,34
2023,5,25,4685,285
2023,5,26,4546,-139
2023,5,30,4577,31
2023,5,31,4573,-4
2023,6,1,3989,-584
2023,6,2,3958,-31
2023,6,5,3895,-63
2023,6,7,3860,-35
2023,6,8,3993,133
2023,6,9,3969,-24
2023,6,12,3978,9
2023,6,13,3955,-23
2023,6,14,4020,65
2023,6,15,4257,237
2023,6,16,4374,117
2023,6,19,4561,187
2023,6,20,4571,10
2023,6,21,4552,-19
2023,6,22,4569,17
2023,6,23,4566,-3
2023,6,26,4581,15
2023,6,27,4581,0
2023,6,28,4581,0
2023,6,29,4417,-164
2023,6,30,4472,55
2023,7,3,4366,-106
2023,7,4,4376,10
2023,7,5,4384,8
2023,7,6,4444,60
2023,7,7,4438,-6
2023,7,10,4444,6
2023,7,11,4487,43
2023,7,12,4521,34
2023,7,13,4893,372
2023,7,14,5397,504
2023,7,17,5374,-23
2023,7,18,5383,9
2023,7,19,5403,20
2023,7,20,5516,113
2023,7,21,5606,90
2023,7,24,5633,27
2023,7,25,5679,46
2023,7,26,5656,-23
2023,7,27,5381,-275
2023,7,28,5453,72
2023,7,31,5393,-60
2023,8,1,5455,62
2023,8,2,5409,-46
2023,8,3,4997,-412
2023,8,4,4952,-45
2023,8,7,4835,-117
2023,8,8,4854,19
2023,8,9,4931,77
2023,8,10,5186,255
2023,8,11,5521,335
2023,8,14,5540,19
2023,8,16,5584,44
2023,8,17,6111,527
2023,8,18,6254,143
2023,8,21,6241,-13
2023,8,22,6331,90
2023,8,23,6443,112
2023,8,24,6337,-106
2023,8,25,6394,57
2023,8,28,6354,-40
2023,8,29,6408,54
2023,8,30,6389,-19
2023,8,31,6769,380
2023,9,1,6901,132
2023,9,4,6842,-59
2023,9,5,7007,165
2023,9,6,7015,8
2023,9,7,7900,885
2023,9,8,8007,107
2023,9,11,8140,133
2023,9,12,8376,236
2023,9,13,8532,156
2023,9,14,8774,242
2023,9,15,8907,133
2023,9,18,8898,-9
2023,9,19,8769,-129
2023,9,20,8725,-44
2023,9,21,8600,-125
2023,9,22,8490,-110
2023,9,23,8490,0
2023,9,25,8625,135
2023,9,26,8710,85
2023,9,27,8783,73
2023,10,4,9734,951
2023,10,5,8841,-893
2023,10,6,8785,-56
2023,10,10,8737,-48
2023,10,11,8663,-74
2023,10,12,8682,19
2023,10,13,8699,17
2023,10,16,8661,-38
2023,10,17,8864,203
2023,10,18,9186,322
2023,10,19,10444,1258
2023,10,20,11176,732
2023,10,23,11399,223
2023,10,24,11511,112
2023,10,25,11579,68
2023,10,26,10715,-864
2023,10,27,10675,-40
2023,10,30,10571,-104
2023,10,31,10389,-182
2023,11,1,10343,-46
2023,11,2,9483,-860
2023,11,3,9155,-328
2023,11,6,8871,-284
2023,11,7,8797,-74
2023,11,8,8740,-57
2023,11,9,8102,-638
2023,11,10,7959,-143
2023,11,13,7938,-21
2023,11,14,7803,-135
2023,11,15,7745,-58
2023,11,16,6672,-1073
2023,11,17,6538,-134
2023,11,20,6464,-74
2023,11,21,6357,-107
2023,11,22,6334,-23
2023,11,23,6259,-75
2023,11,24,6180,-79
2023,11,28,6122,-58
2023,11,29,6013,-109
2023,11,30,6518,505
2023,12,4,6524,6
2023,12,5,6539,15
2023,12,6,6565,26
2023,12,7,6350,-215
2023,12,8,6057,-293
2023,12,11,6062,5
2023,12,12,6055,-7
2023,12,13,6058,3
2023,12,14,6183,125
2023,12,15,6168,-15
2023,12,18,6143,-25
2023,12,19,6166,23
2023,12,20,6162,-4
2023,12,21,6263,101
2023,12,22,6465,202
2023,12,26,6650,185
2023,12,27,6663,13
2023,12,28,7069,406
2023,12,29,7122,53
2024,1,2,7062,-60
2024,1,3,7046,-16
2024,1,4,6757,-289
2024,1,5,6318,-439
2024,1,8,6322,4
2024,1,9,6354,32
2024,1,12,6221,-133
2024,1,15,6174,-47
2024,1,16,6175,1
2024,1,17,6131,-44
2024,1,18,6849,718
2024,1,19,7088,239
2024,1,22,7195,107
2024,1,23,7348,153
2024,1,26,8702,1354
2024,1,29,8704,2
2024,1,30,8744,40
2024,1,31,8764,20
2024,2,1,8868,104
2024,2,2,8964,96
2024,2,5,8858,-106
2024,2,6,8863,5
2024,2,7,8883,20
2024,2,8,8930,47
2024,2,13,8901,-29
2024,2,14,8826,-75
2024,2,15,8414,-412
2024,2,16,8278,-136
2024,2,19,8266,-12
2024,2,20,8288,22
2024,2,21,8237,-51
2024,2,22,8826,589
2024,2,23,8859,33
2024,2,26,8843,-16
2024,2,27,8918,75
2024,2,28,8937,19
2024,2,29,9075,138
2024,3,4,9219,144
2024,3,5,9076,-143
2024,3,6,9033,-43
2024,3,7,8814,-219
2024,3,8,8553,-261
2024,3,11,8633,80
2024,3,12,8635,2
2024,3,13,8650,15
2024,3,14,8208,-442
2024,3,15,8164,-44
2024,3,18,7742,-422
2024,3,19,7871,129
2024,3,20,7653,-218
2024,3,21,7106,-547
2024,3,22,7107,1
2024,3,25,7188,81
2024,3,26,7233,45
2024,3,27,7075,-158
2024,3,28,7120,45
2024,3,29,7288,168
2024,4,1,7317,29
2024,4,2,7352,35
2024,4,3,7440,88
2024,4,4,7554,114
2024,4,5,7517,-37
2024,4,8,7526,9
2024,4,9,7535,9
2024,4,11,7552,17
2024,4,12,7480,-72
2024,4,15,7532,52
2024,4,16,7460,-72
2024,4,17,7457,-3
2024,4,18,6834,-623
2024,4,19,6786,-48
2024,4,22,6467,-319
2024,4,23,6398,-69
2024,4,24,6677,279
2024,4,25,6727,50
2024,4,26,6445,-282
2024,4,29,6262,-183
2024,4,30,6255,-7
2024,5,2,6312,57
2024,5,3,5880,-432
2024,5,7,5866,-14
2024,5,8,5916,50
2024,5,9,5600,-316
2024,5,10,5646,46
2024,5,13,5427,-219
2024,5,14,5391,-36
2024,5,16,5488,97
2024,5,17,5433,-55
2024,5,20,5455,22
2024,5,21,5596,141
2024,5,22,5630,34
2024,5,23,6018,388
2024,5,24,5910,-108
2024,5,27,5900,-10
2024,5,28,5858,-42
2024,5,29,5777,-81
2024,5,30,5401,-376
2024,5,31,5048,-353
2024,6,3,4898,-150
2024,6,4,4814,-84
2024,6,5,4829,15
2024,6,7,4541,-288
2024,6,10,4559,18
2024,6,11,4510,-49
2024,6,12,4510,0
2024,6,13,4488,-22
2024,6,14,4425,-63
2024,6,17,4407,-18
2024,6,18,4454,47
2024,6,19,4404,-50
2024,6,20,4394,-10
2024,6,21,4272,-122
2024,6,24,4252,-20
2024,6,25,4208,-44
2024,6,26,4156,-52
2024,6,27,4033,-123
2024,6,28,3913,-120
2024,7,1,3902,-11
2024,7,2,3848,-54
2024,7,3,3846,-2
2024,7,4,3913,67
2024,7,5,4000,87
2024,7,8,4069,69
2024,7,9,4119,50
2024,7,10,4207,88
2024,7,11,4461,254
2024,7,12,4684,223
2024,7,15,4659,-25
2024,7,16,4687,28
2024,7,17,4630,-57
2024,7,18,4757,127
2024,7,19,4799,42
2024,7,22,4859,60
2024,7,23,4866,7
2024,7,24,4831,-35
2024,7,25,4511,-320
2024,7,26,4486,-25
2024,7,29,4469,-17
2024,7,30,4509,40
2024,7,31,4514,5
2024,8,1,4703,189
2024,8,2,4671,-32
2024,8,5,4680,9
2024,8,6,4705,25
2024,8,7,4715,10
2024,8,8,4747,32
2024,8,9,4750,3
2024,8,12,4826,76
2024,8,13,4893,67
2024,8,14,4911,18
2024,8,16,5013,102
2024,8,19,5194,181
2024,8,20,5247,53
2024,8,21,5215,-32
2024,8,22,5629,414
2024,8,23,6522,893
2024,8,26,6537,15
2024,8,27,6533,-4
2024,8,28,6628,95
2024,8,29,6726,98
2024,8,30,6578,-148
2024,9,2,6956,378
2024,9,3,6963,7
2024,9,4,6971,8
2024,9,5,6918,-53
2024,9,6,7200,282
2024,9,9,7513,313
2024,9,10,7665,152
2024,9,11,7815,150
2024,9,12,8464,649
2024,9,13,8819,355
2024,9,19,9029,210
2024,9,20,9014,-15
2024,9,23,9032,18
2024,9,24,8987,-45
2024,9,25,8894,-93
2024,9,26,8445,-449
2024,9,27,8737,292
2024,9,30,9096,359
2024,10,2,9708,612
2024,10,4,9393,-315
2024,10,7,9722,329
2024,10,8,10101,379
2024,10,10,11572,1471
2024,10,11,12277,705
2024,10,14,12646,369
2024,10,15,13170,524
2024,10,16,13237,67
2024,10,17,14094,857
2024,10,18,14105,11
2024,10,21,13722,-383
2024,10,22,13391,-331
2024,10,23,13268,-123
2024,10,24,11072,-2196
2024,10,25,10335,-737
2024,10,28,10004,-331
2024,10,29,9723,-281
2024,10,30,9578,-145
2024,10,31,9371,-207
2024,11,1,8903,-468
2024,11,4,8514,-389
2024,11,5,8381,-133
2024,11,6,8360,-21
2024,11,7,8798,438
2024,11,8,9090,292
2024,11,11,9182,92
2024,11,12,9228,46
2024,11,13,9277,49
2024,11,14,9149,-128
2024,11,15,9295,146
2024,11,18,9335,40
2024,11,19,9297,-38
2024,11,20,9270,-27
2024,11,21,9246,-24
2024,11,22,9343,97
2024,11,25,9354,11
2024,11,26,9382,28
2024,11,27,9279,-103
2024,11,28,9233,-46
2024,11,29,9035,-198
2024,12,2,8890,-145
2024,12,3,8840,-50
2024,12,4,8881,41
2024,12,5,9286,405
2024,12,9,8711,-575
2024,12,10,8657,-54
2024,12,11,8540,-117
2024,12,12,7987,-553
2024,12,13,8098,111
2024,12,16,8067,-31
2024,12,17,8024,-43
2024,12,18,7934,-90
2024,12,19,7976,42
2024,12,20,8035,59
2024,12,23,7884,-151
2024,12,24,7546,-338
2024,12,26,7214,-332
2024,12,27,6973,-241
2024,12,30,6948,-25
2024,12,31,6867,-81
2025,1,2,6590,-277
2025,1,3,6484,-106
2025,1,6,6167,-317
2025,1,7,6030,-137
2025,1,8,6017,-13
2025,1,9,5667,-350
2025,1,10,5475,-192
2025,1,13,5370,-105
2025,1,14,5327,-43
2025,1,15,5270,-57
2025,1,16,5154,-116
2025,1,17,5129,-25
2025,1,20,5115,-14
2025,1,21,5108,-7
2025,1,22,5159,51
2025,1,23,5748,589
2025,1,24,5952,204
2025,1,31,5716,-236
2025,2,3,5639,-77
2025,2,4,5739,100
2025,2,5,5695,-44
2025,2,6,5890,195
2025,2,7,5946,56
2025,2,10,5900,-46
2025,2,11,5828,-72
2025,2,12,5799,-29
2025,2,13,5781,-18
2025,2,14,5966,185
2025,2,17,5980,14
2025,2,18,6061,81
2025,2,19,5984,-77
2025,2,20,6382,398
2025,2,21,6578,196
2025,2,24,6560,-18
2025,2,25,6566,6
2025,2,26,6539,-27
2025,2,27,6562,23
2025,2,28,5853,-709
2025,3,4,5963,110
2025,3,5,6010,47
2025,3,6,6348,338
2025,3,7,6382,34
2025,3,10,6414,32
2025,3,11,6425,11
2025,3,12,6422,-3
2025,3,13,6407,-15
2025,3,14,6499,92
2025,3,17,6522,23
2025,3,18,6499,-23
2025,3,19,6546,47
2025,3,20,6022,-524
2025,3,21,6073,51
2025,3,24,6044,-29
2025,3,25,6037,-7
2025,3,26,6043,6
2025,3,27,5912,-131
2025,3,28,5891,-21
2025,3,31,5897,6
2025,4,1,5877,-20
2025,4,2,5840,-37
2025,4,3,5702,-138
2025,4,4,5385,-317
2025,4,7,5511,126
2025,4,8,5466,-45
2025,4,9,5431,-35
2025,4,10,5287,-144
2025,4,11,5332,45
2025,4,14,5307,-25
2025,4,15,5301,-6
2025,4,16,5258,-43
2025,4,17,5173,-85
2025,4,18,5177,4
2025,4,21,5085,-92
2025,4,22,5080,-5
2025,4,23,5073,-7
2025,4,24,5195,122
2025,4,25,4996,-199
2025,4,28,5122,126
2025,4,29,5215,93
2025,4,30,5139,-76
2025,5,2,4450,620
2025,5,7,4360,-90
2025,5,8,4260,-100
2025,5,9,4180,-80
2025,5,12,4170,-10
2025,5,13,4180,10
2025,5,14,4140,-40
2025,5,15,4180,40
2025,5,16,4216,32
2025,5,19,4315,99
2025,5,20,4338,23
2025,5,21,4326,-12
2025,5,22,4247,-79
2025,5,23,4341,94
2025,5,26,4301,-40
2025,5,27,4319,18
2025,5,28,4341,22
2025,5,29,4069,-272
2025,5,30,3830,-239
